Customer_Id,Annual_Income,Annual_Spend,Monthly_Visits,Avg_Order_Value,Customer_Tenure_Years,Gender,Payment_Method,cluster,predicted_segment_name
C00327,123335.2135,10036.1041214875,18,628.7531444,10,Male,Online,0,Loyal Customers
C00328,151672.1319,10036.1041214875,19,688.6186631,2,Female,Online,0,Loyal Customers
C00329,56135.51166,751.6072351,4,124.7155159,1,Female,Online,3,Budget Shoppers
C00330,43243.60312,1994.906473,6,282.3773347,3,Male,Online,1,Regular Customers
C00331,67976.28799,2410.08758,6,393.9583356,7,Male,Online,1,Regular Customers
C00332,28706.54847,585.4088422,5,103.2389655,7,Male,Mobile App,3,Budget Shoppers
C00333,48030.90964,1841.264716,8,202.9865795,1,Female,Store,1,Regular Customers
C00334,58504.7478,1755.321492,8,159.4563355,2,Female,Store,1,Regular Customers
C00335,143124.0273,10036.1041214875,16,807.0004809,9,Female,Online,0,Loyal Customers
C00336,53234.43231,1850.556793,9,259.9982651,1,Female,Mobile App,1,Regular Customers
C00337,171307.63754124998,10036.1041214875,14,685.1278825,10,Male,Online,0,Loyal Customers
C00338,103485.7426,5196.878756,11,408.2988773,2,Female,Online,2,Premium Customers
C00339,100552.9209,6336.765142,13,453.5805622,6,Male,Store,2,Premium Customers
C00340,26881.77055,552.3479733,3,217.9719847,1,Female,Store,3,Budget Shoppers
C00341,79006.66636,4674.12904,8,567.4912375,9,Male,Store,2,Premium Customers
C00342,33587.65384,481.120948,4,131.9421748,3,Female,Online,3,Budget Shoppers
C00343,29392.2418,644.6224519,2,231.9771863,5,Female,Online,3,Budget Shoppers
C00344,82633.99903,4973.931913,9,549.3289274,10,Female,Online,2,Premium Customers
C00345,151755.7975,10036.1041214875,18,700.275042,4,Female,Mobile App,0,Loyal Customers
C00346,92014.64354,4306.732937,9,437.9090213,2,Male,Online,2,Premium Customers
C00347,45597.59652,1825.394762,6,225.6946328,1,Male,Store,1,Regular Customers
C00348,30271.5611,660.4750147,1,363.7989999,1,Male,Online,3,Budget Shoppers
C00349,59395.66926,1972.464921,7,228.6852291,1,Male,Store,1,Regular Customers
C00350,59126.54353,1791.511463,6,252.5077134,10,Female,Online,1,Regular Customers
C00351,56953.68861,1325.697463,6,202.7600792,9,Male,Mobile App,1,Regular Customers
C00352,57570.05954,1969.062409,8,250.2719278,9,Female,Online,1,Regular Customers
C00353,33431.25016,650.8358123,3,226.401407,1,Male,Store,3,Budget Shoppers
C00354,98198.1414,4613.046239,7,547.696202,5,Male,Online,2,Premium Customers
C00355,56135.51166,4873.024474,11,442.0328817,10,Male,Online,2,Premium Customers
C00356,153293.8372,10036.1041214875,18,562.3989282,10,Female,Online,0,Loyal Customers
C00357,56682.48398,1724.521779,8,161.9660621,7,Female,Store,1,Regular Customers
C00358,27491.62145,824.7673614,4,141.41342,10,Female,Mobile App,3,Budget Shoppers
C00359,51363.72024,2085.120171,5,386.1683378,4,Female,Store,1,Regular Customers
C00360,151598.7991,10036.1041214875,18,774.4215966,1,Female,Online,0,Loyal Customers
C00361,54137.4941,1915.801881,6,327.4974655,6,Female,Online,1,Regular Customers
C00362,60189.16752,1712.664923,8,173.5746939,6,Male,Mobile App,1,Regular Customers
C00363,171307.63754124998,10036.1041214875,16,776.639242,2,Female,Online,0,Loyal Customers
C00364,98139.67567,4680.801531,12,346.7103858,5,Male,Store,2,Premium Customers
C00365,153204.23,10036.1041214875,17,813.0228762,8,Female,Store,0,Loyal Customers
C00366,158315.2802,10036.1041214875,19,512.1346015,4,Male,Online,0,Loyal Customers
C00367,33835.72935,493.4372498,2,243.4348743,8,Female,Mobile App,3,Budget Shoppers
C00368,32048.33909,730.7947928,1,343.491822,10,Male,Online,3,Budget Shoppers
C00369,57771.45142,1802.433338,6,272.4661452,8,Male,Online,1,Regular Customers
C00370,56135.51166,1856.805405,8,220.4543254,9,Male,Mobile App,1,Regular Customers
C00371,85250.524,3808.132519,7,513.2166269,9,Male,Store,2,Premium Customers
C00372,25519.24307,697.3786328,3,229.245183,1,Female,Online,3,Budget Shoppers
C00373,171307.63754124998,7942.812385,18,431.2488032,7,Male,Store,0,Loyal Customers
C00374,28617.70342,677.2108943,2,295.6409801,9,Male,Online,3,Budget Shoppers
C00375,29195.52246,492.9932922,4,54.51143116,10,Female,Store,3,Budget Shoppers
C00376,29768.92256,607.3789932,2,194.6652975,1,Female,Mobile App,3,Budget Shoppers
C00377,109044.0395,4817.310094,11,440.7149223,8,Female,Store,2,Premium Customers
C00378,141238.7256,10027.54983,17,560.2781246,3,Male,Online,0,Loyal Customers
C00379,29293.14054,565.1374232,4,185.1271523,5,Male,Store,3,Budget Shoppers
C00380,29114.17504,510.501433,4,153.9086846,10,Female,Store,3,Budget Shoppers
C00381,85249.8177,1847.954656,10,483.7838924,3,Female,Online,2,Premium Customers
C00382,50295.14966,1879.53469,6,272.7257648,3,Male,Online,1,Regular Customers
C00383,46813.15898,1716.272472,4,310.4099516,3,Female,Online,1,Regular Customers
C00384,30037.26943,563.1622373,1,319.9516195,9,Male,Mobile App,3,Budget Shoppers
C00385,21272.73506,519.3300607,4,125.7581547,4,Female,Store,3,Budget Shoppers
C00386,60964.97531,1591.624572,5,274.6922102,8,Male,Online,1,Regular Customers
C00387,82313.09047,4187.821254,11,389.9981856,8,Male,Online,2,Premium Customers
C00388,63614.89384,1438.778105,11,128.4957953,10,Male,Online,1,Regular Customers
C00389,159551.0406,10036.1041214875,18,705.8633394,6,Male,Online,0,Loyal Customers
C00390,31471.15012,575.2639229,2,260.1113874,8,Male,Store,3,Budget Shoppers
C00391,27674.52896,747.1559755,3,182.8888338,10,Male,Online,3,Budget Shoppers
C00392,86297.43642,4690.258908,10,414.7464129,3,Female,Store,2,Premium Customers
C00393,171307.63754124998,10036.1041214875,20,531.5100965,8,Female,Mobile App,0,Loyal Customers
C00394,38048.20694,1834.085914,6,245.8596991,9,Female,Mobile App,1,Regular Customers
C00395,55176.12793,1965.836617,7,222.0488934,8,Male,Mobile App,1,Regular Customers
C00396,56158.55386,1707.402138,6,248.3696999,3,Female,Store,1,Regular Customers
C00397,31699.20818,581.6884973,4,107.0791257,10,Male,Online,3,Budget Shoppers
C00398,31678.89015,498.4743701,2,170.6777571,10,Female,Store,3,Budget Shoppers
C00399,30203.93973,598.2113728,3,166.5576044,3,Male,Online,3,Budget Shoppers
C00400,58942.70351,1784.69727,6,278.0044637,5,Female,Online,1,Regular Customers
C00401,56135.51166,1859.985182,7,201.7964602,2,Male,Online,1,Regular Customers
C00402,171307.63754124998,10036.1041214875,20,692.3399127,9,Female,Online,0,Loyal Customers
C00403,29246.80125,638.8995022,3,217.8398569,1,Female,Store,3,Budget Shoppers
C00404,56619.9609,2464.054915,8,300.1138641,1,Female,Online,1,Regular Customers
C00405,40711.4318,2030.894975,7,228.3582342,10,Male,Online,1,Regular Customers
C00406,171307.63754124998,10036.1041214875,17,731.2115861,7,Female,Online,0,Loyal Customers
C00407,33176.39902,584.2234923,2,304.4814337,9,Male,Online,3,Budget Shoppers
C00408,51276.50933,1697.263565,7,219.417084,5,Male,Store,1,Regular Customers
C00409,55962.05679,1531.974461,5,246.7261843,8,Male,Store,1,Regular Customers
C00410,26144.20675,637.5718581,2,179.1062431,1,Male,Store,3,Budget Shoppers
C00411,157294.3988,10036.1041214875,17,301.5224674,9,Male,Online,0,Loyal Customers
C00412,117246.7609,5646.23244,9,618.7894433,6,Female,Mobile App,2,Premium Customers
C00413,53890.71019,1671.156337,7,264.4368857,10,Male,Store,1,Regular Customers
C00414,62972.92829,1524.686082,7,213.7732635,6,Male,Store,1,Regular Customers
C00415,57435.8534,2263.070554,7,333.6041559,2,Female,Online,1,Regular Customers
C00416,64507.39816,1343.271711,8,179.5582943,6,Male,Online,1,Regular Customers
C00417,88148.7182,5717.172254,9,588.4004482,4,Male,Store,2,Premium Customers
C00418,56135.51166,1847.954656,19,780.8223975,9,Male,Mobile App,2,Premium Customers
C00419,31406.50532,548.6717339,2,225.3955749,3,Female,Mobile App,3,Budget Shoppers
C00420,29203.48696,609.2236178,3,221.0599989,8,Female,Online,3,Budget Shoppers
C00421,68211.54927,1795.046941,6,312.8404126,10,Male,Store,1,Regular Customers
C00422,161981.8905,1847.954656,19,596.9851629,4,Male,Store,0,Loyal Customers
C00423,46996.23777,2124.263933,7,263.7768282,4,Male,Mobile App,1,Regular Customers
C00424,56135.51166,749.7359549,4,212.7180767,5,Female,Store,1,Regular Customers
C00425,35197.55257,651.3456488,2,267.5318839,6,Female,Mobile App,3,Budget Shoppers
C00426,69282.40292,4000.093889,11,301.5224674,1,Female,Mobile App,2,Premium Customers
C00427,160428.1345,10036.1041214875,16,722.6417209,5,Female,Store,0,Loyal Customers
C00428,54130.01096,1647.682681,6,295.7758263,9,Female,Store,1,Regular Customers
C00429,53401.05581,1556.017478,5,264.5310274,9,Male,Online,1,Regular Customers
C00430,165154.5205,10036.1041214875,16,775.8631407,5,Female,Online,0,Loyal Customers
C00431,142654.7006,10036.1041214875,17,707.1767248,10,Female,Store,0,Loyal Customers
C00432,30208.88185,634.4388196,3,239.4574715,8,Male,Online,3,Budget Shoppers
C00433,102822.4754,3676.013884,9,439.4960054,6,Female,Mobile App,2,Premium Customers
C00434,66124.24569,2115.057436,7,340.0428351,5,Female,Online,1,Regular Customers
C00435,158363.8603,8683.192976,17,495.8713914,8,Male,Online,0,Loyal Customers
C00436,91395.89238,3214.669291,10,309.1788606,5,Female,Store,2,Premium Customers
C00437,56135.51166,4748.620902,12,362.6308658,2,Male,Online,2,Premium Customers
C00438,51704.68,2011.529184,5,441.2070118,5,Female,Store,1,Regular Customers
C00439,153240.5482,10036.1041214875,18,607.6383589,10,Male,Store,0,Loyal Customers
C00440,80879.08272,1847.954656,11,492.8889804,6,Male,Online,2,Premium Customers
C00441,56135.51166,1847.954656,10,410.5339002,3,Female,Mobile App,1,Regular Customers
C00442,78846.32738,3715.8188,8,456.6027133,10,Male,Mobile App,2,Premium Customers
C00443,31847.76276,612.9229143,2,190.3318722,2,Male,Store,3,Budget Shoppers
C00444,56682.38639,1325.460855,5,253.8419375,10,Female,Store,1,Regular Customers
C00445,28511.52542,654.786203,3,182.4161671,3,Male,Online,3,Budget Shoppers
C00446,32828.88057,722.6306567,1,494.9945461,4,Male,Online,3,Budget Shoppers
C00447,57605.11746,4605.532407,10,438.6279171,6,Female,Mobile App,2,Premium Customers
C00448,31969.62881,538.4729146,4,159.5402985,8,Female,Store,3,Budget Shoppers
C00449,30696.92368,561.8498962,1,334.8453001,9,Female,Online,3,Budget Shoppers
C00450,54305.8419,2144.009272,6,338.789361,1,Male,Online,1,Regular Customers
C00451,96292.34016,5240.946062,10,511.1341966,4,Male,Store,2,Premium Customers
C00452,99916.45321,4076.792633,9,418.1869062,10,Male,Online,2,Premium Customers
C00453,86357.28435,4684.379655,8,520.0156298,4,Female,Mobile App,2,Premium Customers
C00454,22247.96549,570.345963,1,573.705421,3,Female,Mobile App,3,Budget Shoppers
C00455,55200.91429,1928.322393,6,335.9688998,5,Male,Online,1,Regular Customers
C00456,155604.7365,10036.1041214875,17,695.6574,9,Female,Store,0,Loyal Customers
C00457,25998.75136,624.5709646,2,260.4505292,2,Male,Online,3,Budget Shoppers
C00458,24265.22256,385.1763117,3,88.8027462,5,Male,Store,3,Budget Shoppers
C00459,119584.1666,9425.598467,16,583.5119973,4,Female,Mobile App,0,Loyal Customers
C00460,60189.86809,1718.288499,6,229.3649717,4,Female,Online,1,Regular Customers
C00461,136353.9984,6939.066194,16,401.411004,6,Male,Mobile App,0,Loyal Customers
C00462,47489.38758,1720.889399,6,337.8663722,1,Male,Store,1,Regular Customers
C00463,73669.5147,4021.030241,11,359.239445,7,Female,Online,2,Premium Customers
C00464,56605.12056,1921.248379,6,321.5913463,6,Male,Store,1,Regular Customers
C00465,31840.32936,551.8718996,3,162.6419596,7,Male,Online,3,Budget Shoppers
C00466,102085.3511,5132.458689,10,492.1854052,1,Male,Online,2,Premium Customers
C00467,28072.79369,645.5161889,1,339.5931387,8,Male,Online,3,Budget Shoppers
C00468,96102.84289,4336.413978,9,454.6675593,5,Male,Store,2,Premium Customers
C00469,171307.63754124998,10036.1041214875,16,754.4419439,8,Male,Online,0,Loyal Customers
C00470,78549.79061,1847.954656,9,409.9223867,1,Female,Online,2,Premium Customers
C00471,64024.11499,1839.011131,8,261.0221769,5,Female,Store,1,Regular Customers
C00472,90194.58104,4144.045044,10,370.2518336,4,Female,Online,2,Premium Customers
C00473,88578.7138,4252.663605,8,475.4749518,10,Female,Store,2,Premium Customers
C00474,55379.15624,1847.954656,6,316.933689,6,Female,Store,1,Regular Customers
C00475,86507.3171,4840.26458,9,567.9172646,5,Male,Mobile App,2,Premium Customers
C00476,54554.56023,1860.063982,8,197.0802682,8,Female,Store,1,Regular Customers
C00477,81625.75682,4414.876503,8,500.8282758,2,Female,Store,2,Premium Customers
C00478,162570.9638,10036.1041214875,17,301.5224674,8,Male,Store,0,Loyal Customers
C00479,119438.1727,3434.755199,10,373.7663906,5,Female,Online,2,Premium Customers
C00480,28360.05771,528.3542276,3,229.8067828,10,Male,Store,3,Budget Shoppers
C00481,29532.64548,646.7911926,1,418.533431,4,Male,Store,3,Budget Shoppers
C00482,42851.15078,1512.753412,6,263.4471321,1,Male,Store,1,Regular Customers
C00483,50426.84815,1897.928409,7,253.0360624,10,Male,Online,1,Regular Customers
C00484,89875.65846,4694.473019,9,512.4701885,4,Male,Store,2,Premium Customers
C00485,50558.19874,1909.349514,7,281.4812605,5,Male,Online,1,Regular Customers
C00486,55352.17511,1553.460816,7,211.8758694,10,Female,Mobile App,1,Regular Customers
C00487,60634.83988,2501.994386,7,339.1845669,9,Female,Online,1,Regular Customers
C00488,50745.44442,2261.451198,6,349.2521636,6,Female,Online,1,Regular Customers
C00489,31400.9731,692.07509,2,320.3132941,9,Male,Online,3,Budget Shoppers
C00490,29702.34953,583.9873912,1,372.8706121,8,Male,Mobile App,3,Budget Shoppers
C00491,84578.02909,5114.326797,10,494.5985206,3,Female,Mobile App,2,Premium Customers
C00492,33890.81061,550.4503261,2,226.7784774,1,Female,Online,3,Budget Shoppers
C00493,31858.24183,606.2432822,2,229.8452059,8,Female,Online,3,Budget Shoppers
C00494,55019.2835,1794.423584,7,194.7967999,4,Female,Mobile App,1,Regular Customers
C00495,170037.1889,8313.793378,18,431.1111828,1,Male,Store,0,Loyal Customers
C00496,31814.56746,549.5453127,2,250.3769237,8,Male,Online,3,Budget Shoppers
C00497,53519.60434,2064.228345,8,272.4696163,6,Female,Online,1,Regular Customers
C00498,55123.89866,1939.362562,4,416.2979562,4,Male,Mobile App,1,Regular Customers
C00499,29246.47025,611.227689,2,267.0426998,2,Female,Store,3,Budget Shoppers
C00500,34882.4641,628.943389,2,224.3284873,1,Female,Online,3,Budget Shoppers
C00501,92847.09065,5129.835366,9,502.0665111,1,Female,Store,2,Premium Customers
C00502,28936.27086,654.3411468,2,259.4720348,7,Male,Store,3,Budget Shoppers
C00503,83565.81794,3226.287556,10,364.8046896,5,Female,Online,2,Premium Customers
C00504,55233.82578,1601.360072,7,209.9765795,5,Male,Store,1,Regular Customers
C00505,80307.57459,6099.685829,9,700.9262903,4,Male,Store,2,Premium Customers
C00506,27231.08754,600.7905289,2,205.7845474,6,Male,Online,3,Budget Shoppers
C00507,29924.75426,699.0739259,1,728.9289558,5,Female,Online,3,Budget Shoppers
C00508,30877.27396,578.1586851,2,204.2268111,9,Male,Store,3,Budget Shoppers
C00509,49198.21659,1501.160777,7,236.9220925,6,Male,Store,1,Regular Customers
C00510,148444.1294,9014.589408,18,462.7187946,2,Female,Online,0,Loyal Customers
C00511,51124.023,1326.457305,7,150.4068798,9,Male,Online,1,Regular Customers
C00512,160564.2081,10036.1041214875,19,584.5764602,9,Female,Mobile App,0,Loyal Customers
C00513,46845.87327,2015.184598,4,335.7572307,9,Male,Store,1,Regular Customers
C00514,29774.66474,513.0378312,3,148.4437712,2,Male,Online,3,Budget Shoppers
C00515,56003.37675,1745.725759,7,223.5817892,2,Male,Store,1,Regular Customers
C00516,28686.17017,712.9863249,1,435.4170519,9,Female,Online,3,Budget Shoppers
C00517,56426.20618,1312.413211,6,203.6880368,1,Male,Online,1,Regular Customers
C00518,57022.28468,1559.870089,5,301.5224674,3,Female,Online,1,Regular Customers
C00519,92235.70077,3610.26977,9,341.1183979,2,Male,Online,2,Premium Customers
C00520,160889.8323,10036.1041214875,20,598.9297551,5,Male,Online,0,Loyal Customers
C00521,32015.24561,641.7932877,3,121.5226807,10,Male,Store,3,Budget Shoppers
C00522,56135.51166,1918.769275,8,180.0444439,4,Female,Online,1,Regular Customers
C00523,162416.8347,10036.1041214875,19,672.4514138,9,Female,Store,0,Loyal Customers
C00524,64247.7713,1395.127061,6,195.98985,4,Female,Online,1,Regular Customers
C00525,148623.4539,10036.1041214875,17,622.196263,9,Male,Store,0,Loyal Customers
C00526,56867.93958,1665.836254,6,269.8911454,9,Female,Store,1,Regular Customers
C00527,95297.3945,3744.382046,10,285.3178327,9,Male,Store,2,Premium Customers
C00528,164390.574,10036.1041214875,17,758.9475154,7,Female,Online,0,Loyal Customers
C00529,56637.05132,2084.960623,7,240.0316125,4,Female,Mobile App,1,Regular Customers
C00530,132382.0987,10036.1041214875,18,641.3117086,3,Male,Online,0,Loyal Customers
C00531,30358.74491,606.5412472,2,317.291283,9,Male,Mobile App,3,Budget Shoppers
C00532,28095.68025,603.1399152,3,146.2398085,1,Male,Store,3,Budget Shoppers
C00533,167110.7992,10036.1041214875,15,670.575137,3,Male,Store,0,Loyal Customers
C00534,31204.04444,748.8255542,2,371.8649282,9,Male,Online,3,Budget Shoppers
C00535,135405.7442,10036.1041214875,15,814.082276,2,Male,Store,0,Loyal Customers
C00536,32600.57289,492.4929354,2,213.6331926,10,Male,Store,3,Budget Shoppers
C00537,76495.45732,3986.196934,10,392.6448489,5,Female,Online,2,Premium Customers
C00538,58786.71014,2044.938413,7,244.1282177,5,Female,Online,1,Regular Customers
C00539,31149.02824,411.8727391,2,88.27983573,9,Male,Online,3,Budget Shoppers
C00540,26463.04538,811.4168208,1,773.1042839,10,Male,Online,3,Budget Shoppers
C00541,47124.80506,1650.571195,7,211.4999612,8,Male,Store,1,Regular Customers
C00542,170931.3437,10036.1041214875,17,602.1693602,8,Male,Online,0,Loyal Customers
C00543,164167.1673,10036.1041214875,17,786.9228424,4,Male,Mobile App,0,Loyal Customers
C00544,108820.2318,10036.1041214875,18,848.5410537875001,10,Male,Store,0,Loyal Customers
C00545,94790.46773,4243.891846,10,409.4386598,8,Male,Online,2,Premium Customers
C00546,54904.71192,1935.689781,5,331.9872713,3,Female,Online,1,Regular Customers
C00547,21942.36756,383.6698259,1,386.1701864,8,Female,Online,3,Budget Shoppers
C00548,34137.38397,620.3185371,1,624.7749742,6,Male,Online,3,Budget Shoppers
C00549,81704.51499,4385.285065,11,375.0907195,8,Male,Online,2,Premium Customers
C00550,30101.94615,510.597717,2,188.3938667,5,Male,Mobile App,3,Budget Shoppers
C00551,57994.85732,2092.949536,6,290.2831076,5,Male,Store,1,Regular Customers
